gu,dong,number,기준_년분기_코드,행정동_코드,집객시설_수,관공서_수,은행_수,종합병원_수,일반_병원_수,약국_수,유치원_수,초등학교_수,중학교_수,고등학교_수,대학교_수,백화점_수,슈퍼마켓_수,극장_수,숙박_시설_수,공항_수,철도_역_수,버스_터미널_수,지하철_역_수,버스_정거장_수,보증금(만원)_전세,임대료(만원)_전세,임대면적_전세,보증금(만원)_월세,임대료(만원)_월세,임대면적_월세
도봉구,도봉2동,4254,20242,11320522,127,8.0,3.0,,,7.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,3.0,49.0,,,,,,
노원구,월계1동,4604,20242,11350560,159,4.0,2.0,,,10.0,2.0,1.0,1.0,1.0,17.0,,,,,,,,,59.0,,,,,,
노원구,월계2동,4449,20242,11350570,136,4.0,,,,5.0,3.0,2.0,3.0,4.0,11.0,,,,,,,,1.0,64.0,,,,,,
노원구,월계3동,4519,20242,11350580,135,5.0,3.0,,,8.0,4.0,3.0,1.0,,,,,,,,,,2.0,47.0,,,,,,
노원구,공릉2동,6509,20242,11350600,271,7.0,6.0,1.0,,14.0,3.0,4.0,4.0,2.0,64.0,,1.0,,,,,,1.0,63.0,,,,,,
노원구,하계1동,5388,20242,11350611,133,4.0,3.0,1.0,,9.0,1.0,1.0,2.0,4.0,16.0,,,,,,,,,41.0,,,,,,
노원구,하계2동,1997,20242,11350612,67,2.0,1.0,,,4.0,2.0,2.0,1.0,,,,,,,,,,1.0,28.0,,,,,,
노원구,중계본동,1788,20242,11350619,95,5.0,2.0,,,7.0,3.0,2.0,,3.0,,,,,,,,,,21.0,,,,,,
노원구,중계1동,1516,20242,11350621,85,2.0,3.0,,,7.0,,2.0,1.0,2.0,,,,,,,,,,18.0,,,,,,
노원구,중계4동,2859,20242,11350624,81,2.0,3.0,,,14.0,1.0,1.0,3.0,2.0,,,,,,,,,,6.0,,,,,,
노원구,상계1동,4931,20242,11350630,190,5.0,2.0,,,14.0,3.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,38.0,,,,,,
노원구,상계2동,3430,20242,11350640,182,2.0,1.0,,2.0,19.0,1.0,1.0,1.0,,,,,1.0,,,,,2.0,33.0,,,,,,
노원구,상계5동,4495,20242,11350670,105,2.0,1.0,,,11.0,,1.0,,,,,,,3.0,,,,1.0,36.0,,,,,,
노원구,상계8동,2459,20242,11350700,92,3.0,3.0,,,7.0,,,1.0,,,,,,,,,,1.0,15.0,,,,,,
노원구,상계9동,2494,20242,11350710,78,3.0,4.0,,,6.0,1.0,3.0,2.0,2.0,,,,,,,,,,18.0,,,,,,
노원구,상계10동,2217,20242,11350720,64,3.0,,,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,30.0,,,,,,
노원구,상계3.4동,4803,20242,11350665,107,4.0,1.0,,,9.0,3.0,2.0,,,1.0,,,,2.0,,,,1.0,11.0,,,,,,
노원구,상계6.7동,4969,20242,11350695,253,9.0,11.0,1.0,1.0,29.0,,3.0,2.0,1.0,4.0,,,1.0,,,,,,40.0,,,,,,
노원구,중계2.3동,5558,20242,11350625,142,7.0,2.0,,,10.0,4.0,4.0,1.0,3.0,,,,2.0,,,,,1.0,39.0,,,,,,
노원구,공릉1동,9475,20242,11350595,211,4.0,6.0,,4.0,21.0,3.0,3.0,,,1.0,,1.0,,,,,,3.0,54.0,,,,,,
은평구,녹번동,7717,20242,11380510,148,8.0,3.0,,2.0,12.0,1.0,3.0,,,,,1.0,1.0,,,,,2.0,35.0,29122.723021582733,0.0,54.13937649880096,6982.256169212691,52.407755581668624,43.20816686251469
은평구,불광1동,7213,20242,11380520,198,6.0,4.0,,1.0,17.0,4.0,2.0,,,,,,1.0,,,,,3.0,49.0,,,,,,
은평구,갈현1동,3528,20242,11380551,133,2.0,2.0,1.0,,13.0,1.0,,,,,,,,,,,,2.0,48.0,,,,,,
은평구,갈현2동,4777,20242,11380552,121,3.0,1.0,,1.0,15.0,5.0,2.0,1.0,5.0,,,,,,,,,1.0,34.0,,,,,,
은평구,구산동,4879,20242,11380560,127,3.0,,,1.0,8.0,3.0,3.0,2.0,3.0,,,,,,,,,,38.0,21118.80503144654,0.0,54.303270440251566,4469.628361858191,47.98533007334963,40.01528117359413
은평구,대조동,8550,20242,11380570,205,3.0,5.0,,1.0,24.0,,2.0,,2.0,,,,1.0,,,,,,32.0,18583.23970037453,0.0,38.79956928838951,4465.497297297297,46.472432432432434,31.59527567567568
은평구,응암1동,6194,20242,11380580,133,5.0,5.0,,1.0,20.0,1.0,1.0,1.0,1.0,,,,,,,,,,27.0,,,,,,
은평구,응암2동,3108,20242,11380590,91,3.0,1.0,,1.0,10.0,2.0,1.0,,,,,,,,,,,,37.0,,,,,,
은평구,신사1동,4534,20242,11380631,94,3.0,,,,8.0,3.0,,1.0,,5.0,,,,,,,,1.0,22.0,,,,,,
은평구,신사2동,3430,20242,11380632,82,4.0,,,,5.0,,3.0,1.0,1.0,,,,,,,,,1.0,35.0,,,,,,
은평구,증산동,2839,20242,11380640,83,3.0,,,,8.0,1.0,1.0,2.0,,,,2.0,,,,,,1.0,16.0,31704.75609756097,0.0,63.74922764227642,5738.701570680629,65.16753926701571,48.08984293193717
은평구,수색동,2310,20242,11380650,60,5.0,2.0,,,5.0,1.0,1.0,,,,,2.0,,,,,,1.0,22.0,44147.28571428572,0.0,70.55302521008403,10716.908304498267,67.83044982698962,55.15437716262976
은평구,진관동,6550,20242,11380690,242,6.0,6.0,,,22.0,6.0,6.0,2.0,4.0,,,,1.0,,,,,1.0,81.0,33971.03100158983,0.0,73.06691573926868,6318.111265646731,53.51599443671766,40.33474965229485
은평구,불광2동,7026,20242,11380530,113,6.0,1.0,,,5.0,,3.0,3.0,1.0,,,3.0,,,,,,,32.0,,,,,,
은평구,응암3동,6421,20242,11380600,138,3.0,3.0,,1.0,16.0,1.0,1.0,2.0,1.0,,,2.0,,,,,,,31.0,,,,,,
은평구,역촌동,8493,20242,11380625,176,5.0,5.0,,2.0,18.0,2.0,1.0,,,,,,,,,,,,51.0,18675.75148809524,0.0,46.55099702380952,4091.038901601831,49.74370709382151,38.69974828375286
서대문구,천연동,3070,20242,11410520,127,4.0,1.0,,,4.0,,1.0,1.0,1.0,11.0,,,,1.0,,,,,44.0,34255.07246376811,0.0,54.036811594202895,7343.617021276596,71.12765957446808,44.97648936170213
서대문구,홍제1동,4104,20242,11410620,135,3.0,2.0,,,10.0,2.0,2.0,,,1.0,,,,1.0,,,,1.0,40.0,,,,,,
서대문구,홍제3동,3028,20242,11410640,129,3.0,3.0,,2.0,14.0,1.0,2.0,1.0,,3.0,,4.0,,6.0,,,,1.0,46.0,,,,,,
서대문구,홍제2동,1966,20242,11410655,56,1.0,,,,6.0,3.0,,,,,,,,1.0,,,,,15.0,,,,,,
서대문구,홍은1동,3452,20242,11410660,86,3.0,,,,7.0,1.0,1.0,,,,,,,1.0,,,,,32.0,,,,,,
서대문구,홍은2동,5355,20242,11410685,161,4.0,2.0,1.0,,8.0,,2.0,3.0,1.0,12.0,,,,,,,,,83.0,,,,,,
서대문구,남가좌1동,1386,20242,11410690,94,2.0,3.0,,1.0,9.0,,1.0,,,,,1.0,,1.0,,,,1.0,20.0,,,,,,
서대문구,남가좌2동,5541,20242,11410700,117,4.0,4.0,,,12.0,4.0,1.0,1.0,,8.0,,,,,,,,,24.0,,,,,,
서대문구,북가좌1동,1689,20242,11410710,60,1.0,2.0,,,5.0,2.0,1.0,1.0,1.0,,,,,,,,,,13.0,,,,,,
서대문구,북가좌2동,6091,20242,11410720,115,3.0,3.0,,,12.0,2.0,,,,,,,,,,,,,39.0,,,,,,
서대문구,충현동,5167,20242,11410565,184,9.0,8.0,,,7.0,1.0,3.0,1.0,2.0,24.0,,,,,,,,3.0,58.0,,,,,,
서대문구,북아현동,2779,20242,11410555,76,2.0,2.0,,1.0,7.0,1.0,1.0,,1.0,,,,,,,,,,17.0,44229.73716012084,0.0045317220543806,62.9659667673716,11203.56976744186,87.11627906976744,49.64936877076412
서대문구,신촌동,11872,20242,11410585,368,6.0,10.0,1.0,,22.0,1.0,3.0,1.0,1.0,109.0,1.0,,4.0,3.0,,,,2.0,60.0,23000.0,0.0,66.975,1226.6666666666667,55.03333333333333,25.172666666666665
서대문구,연희동,10616,20242,11410615,201,7.0,7.0,,1.0,16.0,,1.0,3.0,1.0,13.0,,,1.0,1.0,,,,,70.0,25718.76953907816,0.0,53.55,4398.833721833722,65.97202797202797,35.505827505827504
마포구,용강동,3509,20242,11440590,90,7.0,6.0,,1.0,10.0,2.0,1.0,,,,,,,,,,,1.0,24.0,58138.744525547445,0.0,64.23810218978103,19006.0375,105.9,54.5131875
마포구,대흥동,5669,20242,11440600,209,5.0,5.0,,,18.0,,3.0,1.0,1.0,27.0,,,,3.0,,,,3.0,38.0,46568.22085889571,0.0,56.37699386503068,9113.6864608076,80.37054631828978,40.616912114014255
마포구,염리동,3330,20242,11440610,52,3.0,1.0,,,3.0,1.0,1.0,2.0,3.0,,,,,2.0,,,,,10.0,45239.19847328244,0.0,50.86387786259542,10697.379373848988,87.94290976058932,43.4975138121547
마포구,신수동,4000,20242,11440630,76,4.0,1.0,,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,24.0,46276.12569832402,0.0,57.449050279329605,9841.728370221328,71.77867203219316,41.78386317907445
마포구,서교동,10329,20242,11440660,358,13.0,22.0,,,31.0,1.0,1.0,,,2.0,,,5.0,3.0,,,,7.0,88.0,26269.36395759717,0.1766784452296819,43.158127208480565,5070.282828282829,67.68181818181819,33.904141414141414
마포구,합정동,5168,20242,11440680,109,4.0,3.0,,,10.0,1.0,1.0,1.0,,,,,,,,,,,32.0,26852.13888888889,0.0,43.33438888888889,5934.477611940299,71.66003316749585,36.89374792703151
마포구,망원1동,5246,20242,11440690,95,2.0,2.0,,,11.0,,,,,,,,,1.0,,,,,23.0,,,,,,
마포구,망원2동,3391,20242,11440700,83,4.0,1.0,,,6.0,1.0,2.0,,,,,,,,,,,,33.0,,,,,,
마포구,연남동,5027,20242,11440710,52,2.0,1.0,,,2.0,1.0,,1.0,2.0,,,,,,,,,,23.0,25732.12550607288,0.0,47.22080971659919,3385.915057915058,71.0965250965251,34.56666666666666
마포구,성산1동,4709,20242,11440720,86,4.0,2.0,,,5.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,29.0,,,,,,
마포구,성산2동,9559,20242,11440730,158,6.0,3.0,,,13.0,2.0,3.0,2.0,,,,1.0,1.0,,,,,2.0,47.0,,,,,,
마포구,상암동,4742,20242,11440740,247,10.0,11.0,,,14.0,3.0,3.0,1.0,1.0,,,1.0,,,,,,4.0,104.0,34144.6671388102,0.0,61.76543909348442,4733.0283933518,89.23684210526316,42.7410595567867
마포구,도화동,3676,20242,11440585,144,4.0,7.0,,,15.0,2.0,1.0,,,,,,1.0,1.0,,,,1.0,38.0,41309.15145631068,0.0,67.04745631067962,7591.065743944637,92.93425605536332,49.19484429065744
마포구,서강동,5955,20242,11440655,156,6.0,4.0,,,7.0,1.0,1.0,,,20.0,,,,,,,,2.0,64.0,,,,,,
마포구,공덕동,9273,20242,11440565,172,7.0,9.0,,,21.0,1.0,3.0,,,,,2.0,,,,,,4.0,39.0,43088.24841772152,0.0316455696202531,56.72729430379747,10858.95294117647,73.97516339869281,40.81552941176471
마포구,아현동,3923,20242,11440555,145,5.0,8.0,,,16.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,2.0,23.0,57848.60116448326,0.0,64.66087336244541,16516.891304347828,119.82608695652172,53.33701863354037
양천구,목1동,1687,20242,11470510,190,5.0,12.0,,1.0,21.0,1.0,1.0,1.0,1.0,2.0,,,2.0,,,,,2.0,29.0,,,,,,
양천구,목2동,5523,20242,11470520,97,3.0,2.0,,1.0,13.0,3.0,1.0,,,,,,,1.0,,,,1.0,18.0,,,,,,
양천구,목3동,4260,20242,11470530,96,3.0,4.0,,,11.0,1.0,,1.0,,,,,,,,,,,7.0,,,,,,
양천구,목4동,3315,20242,11470540,84,3.0,3.0,,,9.0,1.0,1.0,1.0,1.0,,,,,,,,,,14.0,,,,,,
양천구,신월1동,4880,20242,11470560,71,3.0,3.0,,,12.0,1.0,,,,,,,,,,,,,9.0,,,,,,
양천구,신월2동,2763,20242,11470570,65,3.0,1.0,,,6.0,1.0,2.0,2.0,,,,,,,,,,,12.0,,,,,,
양천구,신월3동,4140,20242,11470580,70,2.0,1.0,,,7.0,1.0,1.0,2.0,3.0,,,,,,,,,,8.0,,,,,,
양천구,신월4동,1722,20242,11470590,63,2.0,1.0,,,6.0,3.0,1.0,,,,,,,,,,,,11.0,,,,,,
양천구,신월5동,2494,20242,11470600,54,3.0,,,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,12.0,,,,,,
양천구,신월6동,1266,20242,11470610,47,1.0,2.0,,1.0,5.0,1.0,1.0,1.0,,,,,,,,,,,15.0,,,,,,
양천구,신월7동,3630,20242,11470611,74,6.0,1.0,,,10.0,2.0,,1.0,,,,,,,,,,,21.0,,,,,,
양천구,신정1동,1380,20242,11470620,94,7.0,3.0,,,9.0,2.0,2.0,1.0,,,,,,,,,,,26.0,,,,,,
양천구,신정2동,1596,20242,11470630,71,3.0,1.0,,,7.0,1.0,2.0,1.0,,,,,,,,,,,20.0,,,,,,
양천구,신정3동,5530,20242,11470640,203,4.0,1.0,,,15.0,1.0,3.0,1.0,4.0,,,,,,,,,1.0,81.0,,,,,,
양천구,신정6동,1176,20242,11470670,72,7.0,6.0,,,2.0,2.0,,1.0,1.0,,,,,,,,,,31.0,,,,,,
양천구,신정7동,3426,20242,11470680,107,3.0,2.0,,,8.0,3.0,3.0,1.0,1.0,,,,,,,,,1.0,30.0,,,,,,
양천구,목5동,1778,20242,11470550,143,8.0,9.0,1.0,,12.0,4.0,3.0,2.0,2.0,,,,,,,,,,52.0,,,,,,
양천구,신정4동,8003,20242,11470650,161,3.0,8.0,1.0,1.0,16.0,3.0,2.0,,2.0,,,,,,,,,1.0,18.0,,,,,,
강서구,염창동,5074,20242,11500510,147,5.0,3.0,,1.0,15.0,,2.0,2.0,,,,,,,,,,2.0,35.0,37308.95228821811,0.0,57.87120740019475,12336.745323741006,64.20719424460431,42.49696402877698
강서구,등촌1동,8471,20242,11500520,95,1.0,5.0,,1.0,10.0,,1.0,,,,,,1.0,,,,,,20.0,,,,,,
강서구,등촌2동,3099,20242,11500530,58,3.0,,,1.0,6.0,2.0,2.0,2.0,2.0,,,,,,,,,,8.0,,,,,,
강서구,등촌3동,7169,20242,11500535,184,6.0,3.0,1.0,2.0,18.0,2.0,5.0,2.0,4.0,,,,1.0,,,,,,55.0,,,,,,
강서구,화곡본동,8969,20242,11500590,145,3.0,,,1.0,11.0,1.0,2.0,,,,,,,,,,,,31.0,,,,,,
강서구,화곡2동,3430,20242,11500550,65,2.0,,,,3.0,2.0,1.0,,,,,,,,,,,,30.0,,,,,,
강서구,화곡3동,3931,20242,11500560,87,4.0,3.0,,,8.0,2.0,,,,,,,,,,,,,12.0,,,,,,
강서구,화곡4동,4142,20242,11500570,101,4.0,2.0,,,14.0,3.0,1.0,,2.0,,,,,,,,,,30.0,,,,,,
강서구,화곡6동,7007,20242,11500591,118,7.0,5.0,,,8.0,2.0,1.0,,,9.0,,,,,,,,,29.0,,,,,,
강서구,화곡8동,5288,20242,11500593,95,2.0,3.0,,,8.0,1.0,,,,,,,,,,,,1.0,33.0,,,,,,
강서구,가양1동,14191,20242,11500603,279,5.0,13.0,,,20.0,3.0,1.0,1.0,1.0,,,,1.0,2.0,,,,5.0,69.0,,,,,,
강서구,가양2동,4662,20242,11500604,75,4.0,3.0,,,7.0,3.0,1.0,1.0,1.0,,,,,,,,,1.0,14.0,,,,,,
강서구,가양3동,3742,20242,11500605,52,3.0,,,,4.0,3.0,2.0,1.0,1.0,,,,,,,,,1.0,13.0,,,,,,
강서구,발산1동,3271,20242,11500611,246,3.0,9.0,1.0,2.0,33.0,2.0,3.0,4.0,8.0,,,1.0,,,,,,,63.0,,,,,,
강서구,공항동,5895,20242,11500620,176,6.0,7.0,1.0,,11.0,1.0,2.0,2.0,,4.0,,,,,21.0,,,2.0,39.0,17371.626315789475,0.0,39.41528947368421,2415.987158908508,49.96468699839486,33.010561797752814
강서구,방화1동,5362,20242,11500630,200,2.0,3.0,,2.0,21.0,4.0,3.0,1.0,3.0,,,,,1.0,,,,1.0,46.0,,,,,,
강서구,방화2동,6370,20242,11500640,124,4.0,,,,7.0,3.0,1.0,1.0,,,,2.0,1.0,,4.0,,,5.0,37.0,,,,,,
강서구,방화3동,5332,20242,11500641,83,5.0,1.0,,,5.0,2.0,3.0,2.0,1.0,1.0,,,,,,,,1.0,22.0,,,,,,
강서구,화곡1동,15325,20242,11500540,226,3.0,2.0,,2.0,26.0,,2.0,1.0,,,,,1.0,,,,,2.0,27.0,,,,,,
강서구,우장산동,4472,20242,11500615,158,4.0,4.0,,3.0,12.0,3.0,2.0,,,5.0,,,,,,,,1.0,33.0,,,,,,
구로구,신도림동,3947,20242,11530510,168,5.0,4.0,,,12.0,2.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,3.0,43.0,42486.72628726287,0.0,65.91941734417344,14592.096726190475,87.21577380952381,54.456547619047626
구로구,구로1동,2446,20242,11530520,88,4.0,1.0,,,5.0,3.0,1.0,1.0,1.0,,,4.0,,,,,,,25.0,,,,,,
구로구,구로3동,8432,20242,11530540,187,7.0,18.0,,,15.0,1.0,2.0,1.0,,,,,,5.0,,,,2.0,47.0,,,,,,
구로구,구로4동,5556,20242,11530550,139,5.0,3.0,,,15.0,2.0,1.0,1.0,,,,1.0,,19.0,,,,,13.0,,,,,,
구로구,구로5동,8500,20242,11530560,167,5.0,4.0,,2.0,18.0,,3.0,1.0,1.0,2.0,1.0,,3.0,,,,,1.0,49.0,,,,,,
구로구,고척1동,3894,20242,11530720,135,5.0,4.0,1.0,1.0,9.0,,3.0,1.0,1.0,12.0,,8.0,,4.0,,,,,31.0,,,,,,
구로구,고척2동,4182,20242,11530730,128,5.0,2.0,,1.0,11.0,,2.0,1.0,1.0,,,,,,,,,,40.0,,,,,,
구로구,개봉2동,3501,20242,11530750,116,3.0,3.0,,,10.0,2.0,,,,,,1.0,1.0,,,,,,26.0,,,,,,
구로구,개봉3동,2894,20242,11530760,81,3.0,2.0,,,9.0,1.0,3.0,1.0,,,,1.0,1.0,,,,,,23.0,,,,,,
구로구,오류1동,7271,20242,11530770,122,5.0,4.0,,,11.0,3.0,1.0,,,,,,,,,,,1.0,22.0,,,,,,
구로구,수궁동,3375,20242,11530790,154,3.0,1.0,,,5.0,2.0,1.0,1.0,6.0,,,1.0,,,,,,3.0,69.0,,,,,,
구로구,가리봉동,4405,20242,11530595,74,,,,,6.0,,1.0,,1.0,,,,,23.0,,,,,8.0,13347.334728033473,0.0,33.86364016736402,2627.621928166352,43.51606805293006,24.894820415879018
구로구,구로2동,6344,20242,11530530,197,6.0,12.0,1.0,1.0,21.0,1.0,1.0,,1.0,,,7.0,,16.0,,,,1.0,48.0,,,,,,
구로구,개봉1동,5528,20242,11530740,163,5.0,3.0,,1.0,11.0,2.0,1.0,2.0,,4.0,,1.0,,,,,,1.0,57.0,,,,,,
구로구,오류2동,5062,20242,11530780,209,3.0,1.0,,1.0,9.0,6.0,3.0,2.0,1.0,,,,,,,,,1.0,86.0,,,,,,
구로구,항동,1658,20242,11530800,64,1.0,,,,2.0,1.0,1.0,,,10.0,,,,,,,,,37.0,37882.530120481926,0.0,76.25048192771084,7727.891891891892,29.208845208845208,46.345110565110566
금천구,가산동,14211,20242,11545510,304,10.0,25.0,,1.0,21.0,2.0,,,,,,,1.0,17.0,,,,3.0,111.0,18994.946475195826,0.0,27.43246736292428,3804.6081606217617,48.68847150259067,22.06604274611399
금천구,독산1동,13929,20242,11545610,217,3.0,6.0,,2.0,17.0,2.0,4.0,3.0,,,,,1.0,3.0,,,,,74.0,,,,,,
금천구,독산2동,4569,20242,11545620,73,2.0,1.0,,,8.0,,2.0,,,1.0,,,,,,,,,11.0,,,,,,
금천구,독산3동,6772,20242,11545630,119,4.0,4.0,,,14.0,2.0,2.0,2.0,1.0,,,1.0,,,,,,,29.0,,,,,,
금천구,독산4동,3740,20242,11545640,64,5.0,2.0,,1.0,4.0,,1.0,,,,,,,,,,,,16.0,,,,,,
금천구,시흥1동,7942,20242,11545670,223,9.0,7.0,1.0,2.0,25.0,2.0,3.0,1.0,1.0,,,,,3.0,,,,1.0,52.0,,,,,,
금천구,시흥2동,2274,20242,11545680,76,2.0,,,,3.0,2.0,3.0,1.0,2.0,,,,,,,,,,30.0,,,,,,
금천구,시흥3동,1608,20242,11545690,66,3.0,3.0,,,5.0,,1.0,1.0,1.0,,,,,1.0,,,,,21.0,,,,,,
금천구,시흥4동,3506,20242,11545700,72,1.0,1.0,,,6.0,,1.0,1.0,,,,,,,,,,,27.0,,,,,,
금천구,시흥5동,4210,20242,11545710,106,3.0,,,,16.0,2.0,3.0,,,,,,,,,,,,37.0,,,,,,
영등포구,여의동,4507,20242,11560540,399,23.0,70.0,1.0,,44.0,,2.0,2.0,2.0,,,,1.0,,,,,5.0,61.0,,,,,,
영등포구,당산1동,6547,20242,11560550,131,6.0,5.0,,1.0,8.0,1.0,,,,,,,,12.0,,,,2.0,23.0,,,,,,
영등포구,당산2동,10144,20242,11560560,192,6.0,4.0,,,20.0,3.0,2.0,2.0,,,,,,,,,,2.0,46.0,,,,,,
영등포구,양평1동,5464,20242,11560610,87,5.0,3.0,,1.0,6.0,,1.0,,1.0,,,,,1.0,,,,1.0,22.0,,,,,,
영등포구,양평2동,5240,20242,11560620,131,8.0,6.0,,,7.0,1.0,2.0,1.0,2.0,,,,,3.0,,,,1.0,35.0,,,,,,
영등포구,신길1동,7375,20242,11560630,85,1.0,2.0,1.0,1.0,13.0,,1.0,,,,,,,4.0,,,,2.0,25.0,,,,,,
영등포구,신길3동,3099,20242,11560650,102,3.0,5.0,,1.0,12.0,3.0,1.0,,,,,,,2.0,,,,,32.0,,,,,,
영등포구,신길4동,2384,20242,11560660,43,1.0,1.0,,,2.0,2.0,1.0,,,,,,,,,,,,13.0,,,,,,
영등포구,신길5동,1877,20242,11560670,66,3.0,,,,,1.0,1.0,1.0,1.0,,,,,5.0,,,,,31.0,,,,,,
영등포구,신길6동,4123,20242,11560680,123,4.0,1.0,,1.0,14.0,1.0,1.0,,1.0,,,1.0,,2.0,,,,1.0,29.0,,,,,,
영등포구,신길7동,2264,20242,11560690,78,5.0,1.0,,,7.0,1.0,1.0,,,,,,,1.0,,,,1.0,32.0,,,,,,
영등포구,대림1동,3170,20242,11560700,81,2.0,4.0,2.0,,18.0,,1.0,1.0,,,,2.0,,3.0,,,,,16.0,,,,,,
영등포구,대림2동,4030,20242,11560710,86,4.0,2.0,1.0,,16.0,,2.0,,,1.0,,,,1.0,,,,,13.0,,,,,,
영등포구,대림3동,4421,20242,11560720,126,2.0,7.0,,1.0,11.0,3.0,2.0,1.0,,2.0,,1.0,,,,,,2.0,46.0,,,,,,
영등포구,영등포본동,5075,20242,11560515,94,4.0,,,,10.0,2.0,2.0,1.0,2.0,,,,1.0,2.0,,,,1.0,23.0,,,,,,
영등포구,영등포동,16792,20242,11560535,325,10.0,17.0,2.0,2.0,37.0,,1.0,,,1.0,,,1.0,16.0,,,,1.0,41.0,37610.48351648352,0.0,56.464395604395605,7479.098360655737,65.15983606557377,43.23745901639344
영등포구,도림동,5217,20242,11560585,66,2.0,,,,6.0,2.0,,,,,,,,,,,,,28.0,26814.35185185185,0.0,52.01164021164021,4573.734197730956,57.040518638573744,39.56706645056726
영등포구,문래동,4052,20242,11560605,185,8.0,9.0,,,17.0,,3.0,2.0,,,,,,2.0,,,,1.0,56.0,,,,,,
동작구,노량진2동,4672,20242,11590520,72,5.0,4.0,,1.0,14.0,1.0,,,,,,,,1.0,,,,,14.0,,,,,,
동작구,상도1동,11720,20242,11590530,201,5.0,4.0,,1.0,16.0,2.0,2.0,1.0,,23.0,,,,,,,,2.0,47.0,17213.103448275862,0.0,31.796965517241382,3058.1686121919583,53.911802853437095,25.40112840466926
동작구,상도2동,5098,20242,11590540,154,6.0,3.0,,,16.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,41.0,,,,,,
동작구,상도3동,6049,20242,11590550,113,2.0,2.0,,,11.0,,,1.0,,,,1.0,,,,,,,36.0,,,,,,
동작구,상도4동,6891,20242,11590560,112,3.0,1.0,,1.0,11.0,4.0,1.0,1.0,,,,,1.0,,,,,,36.0,,,,,,
동작구,사당1동,8871,20242,11590620,126,4.0,6.0,,2.0,12.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,2.0,13.0,,,,,,
동작구,사당3동,3845,20242,11590640,88,3.0,1.0,,,5.0,,2.0,1.0,,3.0,,1.0,,,,,,1.0,30.0,,,,,,
동작구,사당4동,3732,20242,11590650,62,2.0,1.0,,,6.0,,,1.0,,,,1.0,,,,,,,4.0,,,,,,
동작구,사당5동,2842,20242,11590651,61,4.0,,,,3.0,1.0,2.0,1.0,1.0,,,,,,,,,,28.0,,,,,,
동작구,대방동,7601,20242,11590660,199,5.0,5.0,,,16.0,3.0,3.0,4.0,4.0,,,,,,,,,2.0,61.0,30442.9173290938,0.0,50.49378378378378,6474.5472103004295,55.52789699570816,34.48828326180257
동작구,신대방1동,4225,20242,11590670,83,3.0,1.0,,,10.0,3.0,1.0,1.0,,1.0,,,,,,,,1.0,15.0,,,,,,
동작구,신대방2동,5037,20242,11590680,109,7.0,7.0,1.0,,16.0,,1.0,1.0,1.0,,,,,,,,,,29.0,,,,,,
동작구,흑석동,4731,20242,11590605,195,6.0,6.0,1.0,,24.0,5.0,3.0,2.0,,16.0,,,,1.0,,,,1.0,50.0,58700.41062308478,0.0,76.80242083758937,13414.253918495298,80.64158829676072,55.93967607105538
동작구,노량진1동,9091,20242,11590510,180,5.0,4.0,,,14.0,2.0,3.0,1.0,,1.0,,,,2.0,,,,3.0,57.0,,,,,,
동작구,사당2동,4615,20242,11590630,179,3.0,2.0,,,14.0,,1.0,1.0,2.0,,,,,2.0,,,,4.0,36.0,,,,,,
관악구,보라매동,7160,20242,11620525,83,1.0,1.0,,,5.0,,1.0,1.0,1.0,,,,,,,,,,25.0,,,,,,
관악구,청림동,2135,20242,11620545,50,2.0,,,,4.0,2.0,,,,,,,,2.0,,,,,7.0,,,,,,
관악구,행운동,12334,20242,11620575,111,3.0,3.0,1.0,2.0,12.0,1.0,2.0,2.0,1.0,,,,,,,,,,15.0,,,,,,
관악구,낙성대동,9002,20242,11620585,148,2.0,3.0,,,10.0,,1.0,,,37.0,,,,2.0,,,,,37.0,,,,,,
관악구,중앙동,7336,20242,11620615,83,1.0,3.0,,1.0,14.0,,1.0,,,,,,,,,,,1.0,12.0,,,,,,
관악구,인헌동,9038,20242,11620625,105,2.0,5.0,,,14.0,1.0,,1.0,1.0,,,2.0,,,,,,1.0,23.0,,,,,,
관악구,남현동,5726,20242,11620630,70,3.0,1.0,,,6.0,1.0,1.0,,,1.0,,,,,,,,,6.0,25021.23943661972,0.0,42.57202816901408,6177.470921985816,52.12482269503546,31.97170212765957
관악구,서원동,10526,20242,11620645,94,3.0,1.0,1.0,1.0,9.0,,,1.0,,,,,1.0,,,,,,27.0,,,,,,
관악구,신원동,7472,20242,11620655,54,6.0,1.0,,,7.0,,1.0,,,1.0,,,,,,,,,10.0,,,,,,
관악구,서림동,10551,20242,11620665,74,2.0,,,,5.0,1.0,1.0,1.0,,,,,,,,,,,34.0,,,,,,
관악구,신사동,9949,20242,11680510,260,3.0,14.0,,,36.0,2.0,1.0,1.0,2.0,,1.0,,1.0,,,,,1.0,12.0,,,,,,
